"precinct","office","party_detailed","party_simplified","mode","votes","county_name","county_fips","jurisdiction_name","jurisdiction_fips","candidate","district","magnitude","dataverse","year","stage","state","special","writein","state_po","state_fips","state_cen","state_ic","date","readme_check"
"33 GLS HIN","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",516,"VALLEY","30105","VALLEY","30105","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"33 GLS HIN","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",88,"VALLEY","30105","VALLEY","30105","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"33 GLS HIN","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",967,"VALLEY","30105","VALLEY","30105","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"34 LUS OPH NAS GNE","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",442,"VALLEY","30105","VALLEY","30105","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"34 LUS OPH NAS GNE","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",66,"VALLEY","30105","VALLEY","30105","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"34 LUS OPH NAS GNE","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",1043,"VALLEY","30105","VALLEY","30105","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"39.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",30,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"39.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",6,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"39.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",123,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"39.200000000000003","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",436,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"39.200000000000003","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",38,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"39.200000000000003","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",1139,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"4 PLENTYWOOD EAST","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",172,"SHERIDAN","30091","SHERIDAN","30091","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"4 PLENTYWOOD EAST","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",19,"SHERIDAN","30091","SHERIDAN","30091","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"4 PLENTYWOOD EAST","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",293,"SHERIDAN","30091","SHERIDAN","30091","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"4-T FALLS-HD13","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",291,"SANDERS","30089","SANDERS","30089","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"4-T FALLS-HD13","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",35,"SANDERS","30089","SANDERS","30089","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"4-T FALLS-HD13","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",640,"SANDERS","30089","SANDERS","30089","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40-45","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",268,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40-45","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",28,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40-45","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",607,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",428,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",71,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",1234,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.299999999999997","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",85,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.299999999999997","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",11,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.299999999999997","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",253,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.4","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",75,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.4","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",11,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.4","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",192,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.5","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",36,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.5","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",2,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"40.5","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",143,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"42.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",29,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"42.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",1,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"42.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",86,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"42.2","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",77,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"42.2","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",7,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"42.2","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",152,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"43.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",140,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"43.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",9,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"43.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",380,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"43.2","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",244,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"43.2","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",29,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"43.2","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",468,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"43.3","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",1370,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"43.3","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",140,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"43.3","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",1694,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"44.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",378,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"44.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",37,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"44.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",480,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"44.2","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",853,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"44.2","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",69,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"44.2","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",990,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"44.3","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",623,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"44.3","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",43,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"44.3","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",817,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"45.2","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",1597,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"45.2","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",110,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"45.2","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",2327,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"46.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",92,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"46.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",5,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"46.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",197,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"46.2","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",2454,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"46.2","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",128,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"46.2","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",2937,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"47.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",897,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"47.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",58,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"47.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",475,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"47.2","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",1401,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"47.2","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",64,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"47.2","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",1156,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"48.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",1472,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"48.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",82,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"48.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",931,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"48.2","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",1044,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"48.2","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",54,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"48.2","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",1063,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"49.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",992,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"49.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",69,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"49.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",456,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"49.2","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",987,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"49.2","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",76,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"49.2","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",738,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"5 PLENTYWOOD RURAL WEST","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",57,"SHERIDAN","30091","SHERIDAN","30091","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"5 PLENTYWOOD RURAL WEST","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",4,"SHERIDAN","30091","SHERIDAN","30091","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"5 PLENTYWOOD RURAL WEST","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",136,"SHERIDAN","30091","SHERIDAN","30091","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"5-T FALLS-HD13","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",316,"SANDERS","30089","SANDERS","30089","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"5-T FALLS-HD13","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",33,"SANDERS","30089","SANDERS","30089","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"5-T FALLS-HD13","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",693,"SANDERS","30089","SANDERS","30089","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"50.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",972,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"50.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",93,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"50.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",635,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"50.2","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",1000,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"50.2","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",87,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"50.2","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",889,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"51.1","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",584,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"51.1","US HOUSE","LIBERTARIAN","LIBERTARIAN","TOTAL",65,"YELLOWSTONE","30111","YELLOWSTONE","30111","ELINOR SWANSON","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"51.1","US HOUSE","REPUBLICAN","REPUBLICAN","TOTAL",455,"YELLOWSTONE","30111","YELLOWSTONE","30111","GREG GIANFORTE","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"51.2","US HOUSE","DEMOCRAT","DEMOCRAT","TOTAL",514,"YELLOWSTONE","30111","YELLOWSTONE","30111","KATHLEEN WILLIAMS","000",1.0,"HOUSE",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
